HourUTC;School_holiday;Weekend;Week_day;Working_hours;Winter;Spring;Summer;Autumn;Holiday;Daylight_hours;Mean_temp
12/07/2023 15.00;1;0;1;1;0;0;1;0;0;17,183922;0
12/07/2023 14.00;1;0;1;1;0;0;1;0;0;17,183922;0
12/07/2023 13.00;1;0;1;1;0;0;1;0;0;17,183922;0
12/07/2023 12.00;1;0;1;1;0;0;1;0;0;17,183922;18,4
12/07/2023 11.00;1;0;1;1;0;0;1;0;0;17,183922;17,2
12/07/2023 10.00;1;0;1;1;0;0;1;0;0;17,183922;0
12/07/2023 09.00;1;0;1;1;0;0;1;0;0;17,183922;0
12/07/2023 08.00;1;0;1;0;0;0;1;0;0;17,183922;15,8
12/07/2023 07.00;1;0;1;0;0;0;1;0;0;17,183922;0
12/07/2023 06.00;1;0;1;0;0;0;1;0;0;17,183922;14,1
12/07/2023 05.00;1;0;1;0;0;0;1;0;0;17,183922;0
12/07/2023 04.00;1;0;1;0;0;0;1;0;0;17,183922;13,6
12/07/2023 03.00;1;0;1;0;0;0;1;0;0;17,183922;0
12/07/2023 02.00;1;0;1;0;0;0;1;0;0;17,183922;14,4
12/07/2023 01.00;1;0;1;0;0;0;1;0;0;17,183922;14,5
12/07/2023 00.00;1;0;1;0;0;0;1;0;0;17,183922;14,7
11/07/2023 23.00;1;0;1;0;0;0;1;0;0;17,224727;0
11/07/2023 22.00;1;0;1;0;0;0;1;0;0;17,224727;0
11/07/2023 21.00;1;0;1;0;0;0;1;0;0;17,224727;0
11/07/2023 20.00;1;0;1;0;0;0;1;0;0;17,224727;0
11/07/2023 19.00;1;0;1;0;0;0;1;0;0;17,224727;0
11/07/2023 18.00;1;0;1;0;0;0;1;0;0;17,224727;0
11/07/2023 17.00;1;0;1;0;0;0;1;0;0;17,224727;0
11/07/2023 16.00;1;0;1;0;0;0;1;0;0;17,224727;0
11/07/2023 15.00;1;0;1;1;0;0;1;0;0;17,224727;0
11/07/2023 14.00;1;0;1;1;0;0;1;0;0;17,224727;0
11/07/2023 13.00;1;0;1;1;0;0;1;0;0;17,224727;19,4
11/07/2023 12.00;1;0;1;1;0;0;1;0;0;17,224727;0
11/07/2023 11.00;1;0;1;1;0;0;1;0;0;17,224727;0
11/07/2023 10.00;1;0;1;1;0;0;1;0;0;17,224727;0
11/07/2023 09.00;1;0;1;1;0;0;1;0;0;17,224727;0
11/07/2023 08.00;1;0;1;0;0;0;1;0;0;17,224727;0
11/07/2023 07.00;1;0;1;0;0;0;1;0;0;17,224727;0
11/07/2023 06.00;1;0;1;0;0;0;1;0;0;17,224727;0
11/07/2023 05.00;1;0;1;0;0;0;1;0;0;17,224727;0
11/07/2023 04.00;1;0;1;0;0;0;1;0;0;17,224727;10,9
11/07/2023 03.00;1;0;1;0;0;0;1;0;0;17,224727;10,9
11/07/2023 02.00;1;0;1;0;0;0;1;0;0;17,224727;11,1
11/07/2023 01.00;1;0;1;0;0;0;1;0;0;17,224727;11,7
11/07/2023 00.00;1;0;1;0;0;0;1;0;0;17,224727;12,3
10/07/2023 23.00;1;0;1;0;0;0;1;0;0;17,263875;0
10/07/2023 22.00;1;0;1;0;0;0;1;0;0;17,263875;0
10/07/2023 21.00;1;0;1;0;0;0;1;0;0;17,263875;0
10/07/2023 20.00;1;0;1;0;0;0;1;0;0;17,263875;0
10/07/2023 19.00;1;0;1;0;0;0;1;0;0;17,263875;0
10/07/2023 18.00;1;0;1;0;0;0;1;0;0;17,263875;0
10/07/2023 17.00;1;0;1;0;0;0;1;0;0;17,263875;0
10/07/2023 16.00;1;0;1;0;0;0;1;0;0;17,263875;0
10/07/2023 15.00;1;0;1;1;0;0;1;0;0;17,263875;18,1
10/07/2023 14.00;1;0;1;1;0;0;1;0;0;17,263875;18
10/07/2023 13.00;1;0;1;1;0;0;1;0;0;17,263875;0
10/07/2023 12.00;1;0;1;1;0;0;1;0;0;17,263875;0
10/07/2023 11.00;1;0;1;1;0;0;1;0;0;17,263875;16,2
10/07/2023 10.00;1;0;1;1;0;0;1;0;0;17,263875;16,1
10/07/2023 09.00;1;0;1;1;0;0;1;0;0;17,263875;0
10/07/2023 08.00;1;0;1;0;0;0;1;0;0;17,263875;15,7
10/07/2023 07.00;1;0;1;0;0;0;1;0;0;17,263875;15,4
10/07/2023 06.00;1;0;1;0;0;0;1;0;0;17,263875;0
10/07/2023 05.00;1;0;1;0;0;0;1;0;0;17,263875;0
10/07/2023 04.00;1;0;1;0;0;0;1;0;0;17,263875;0
10/07/2023 03.00;1;0;1;0;0;0;1;0;0;17,263875;0
10/07/2023 02.00;1;0;1;0;0;0;1;0;0;17,263875;0
10/07/2023 01.00;1;0;1;0;0;0;1;0;0;17,263875;15,7
10/07/2023 00.00;1;0;1;0;0;0;1;0;0;17,263875;16,3
09/07/2023 23.00;1;1;0;0;0;0;1;0;0;17,30132;0
09/07/2023 22.00;1;1;0;0;0;0;1;0;0;17,30132;0
09/07/2023 21.00;1;1;0;0;0;0;1;0;0;17,30132;0
09/07/2023 20.00;1;1;0;0;0;0;1;0;0;17,30132;0
09/07/2023 19.00;1;1;0;0;0;0;1;0;0;17,30132;0
09/07/2023 18.00;1;1;0;0;0;0;1;0;0;17,30132;0
09/07/2023 17.00;1;1;0;0;0;0;1;0;0;17,30132;0
09/07/2023 16.00;1;1;0;0;0;0;1;0;0;17,30132;0
09/07/2023 15.00;1;1;0;0;0;0;1;0;0;17,30132;0
09/07/2023 14.00;1;1;0;0;0;0;1;0;0;17,30132;24
09/07/2023 13.00;1;1;0;0;0;0;1;0;0;17,30132;23,8
09/07/2023 12.00;1;1;0;0;0;0;1;0;0;17,30132;0
09/07/2023 11.00;1;1;0;0;0;0;1;0;0;17,30132;23,4
09/07/2023 10.00;1;1;0;0;0;0;1;0;0;17,30132;0
09/07/2023 09.00;1;1;0;0;0;0;1;0;0;17,30132;0
09/07/2023 08.00;1;1;0;0;0;0;1;0;0;17,30132;0
09/07/2023 07.00;1;1;0;0;0;0;1;0;0;17,30132;18,8
09/07/2023 06.00;1;1;0;0;0;0;1;0;0;17,30132;0
09/07/2023 05.00;1;1;0;0;0;0;1;0;0;17,30132;12,9
09/07/2023 04.00;1;1;0;0;0;0;1;0;0;17,30132;10,5
09/07/2023 03.00;1;1;0;0;0;0;1;0;0;17,30132;10,1
09/07/2023 02.00;1;1;0;0;0;0;1;0;0;17,30132;0
09/07/2023 01.00;1;1;0;0;0;0;1;0;0;17,30132;0
09/07/2023 00.00;1;1;0;0;0;0;1;0;0;17,30132;11,1
08/07/2023 23.00;1;1;0;0;0;0;1;0;0;17,337017;0
08/07/2023 22.00;1;1;0;0;0;0;1;0;0;17,337017;0
08/07/2023 21.00;1;1;0;0;0;0;1;0;0;17,337017;16,9
08/07/2023 20.00;1;1;0;0;0;0;1;0;0;17,337017;0
08/07/2023 19.00;1;1;0;0;0;0;1;0;0;17,337017;0
08/07/2023 18.00;1;1;0;0;0;0;1;0;0;17,337017;22
08/07/2023 17.00;1;1;0;0;0;0;1;0;0;17,337017;0
08/07/2023 16.00;1;1;0;0;0;0;1;0;0;17,337017;0
08/07/2023 15.00;1;1;0;0;0;0;1;0;0;17,337017;0
08/07/2023 14.00;1;1;0;0;0;0;1;0;0;17,337017;0
08/07/2023 13.00;1;1;0;0;0;0;1;0;0;17,337017;0
08/07/2023 12.00;1;1;0;0;0;0;1;0;0;17,337017;0
08/07/2023 11.00;1;1;0;0;0;0;1;0;0;17,337017;0
08/07/2023 10.00;1;1;0;0;0;0;1;0;0;17,337017;0
08/07/2023 09.00;1;1;0;0;0;0;1;0;0;17,337017;0
08/07/2023 08.00;1;1;0;0;0;0;1;0;0;17,337017;19,7
08/07/2023 07.00;1;1;0;0;0;0;1;0;0;17,337017;17,6
08/07/2023 06.00;1;1;0;0;0;0;1;0;0;17,337017;0
08/07/2023 05.00;1;1;0;0;0;0;1;0;0;17,337017;11,2
08/07/2023 04.00;1;1;0;0;0;0;1;0;0;17,337017;8,6
08/07/2023 03.00;1;1;0;0;0;0;1;0;0;17,337017;8,4
08/07/2023 02.00;1;1;0;0;0;0;1;0;0;17,337017;8,4
08/07/2023 01.00;1;1;0;0;0;0;1;0;0;17,337017;8,5
08/07/2023 00.00;1;1;0;0;0;0;1;0;0;17,337017;9
07/07/2023 23.00;1;0;1;0;0;0;1;0;0;17,370923;0
07/07/2023 22.00;1;0;1;0;0;0;1;0;0;17,370923;0
07/07/2023 21.00;1;0;1;0;0;0;1;0;0;17,370923;0
07/07/2023 20.00;1;0;1;0;0;0;1;0;0;17,370923;0
07/07/2023 19.00;1;0;1;0;0;0;1;0;0;17,370923;0
07/07/2023 18.00;1;0;1;0;0;0;1;0;0;17,370923;0
07/07/2023 17.00;1;0;1;0;0;0;1;0;0;17,370923;0
07/07/2023 16.00;1;0;1;0;0;0;1;0;0;17,370923;0
07/07/2023 15.00;1;0;1;1;0;0;1;0;0;17,370923;0
07/07/2023 14.00;1;0;1;1;0;0;1;0;0;17,370923;0
07/07/2023 13.00;1;0;1;1;0;0;1;0;0;17,370923;19,3
07/07/2023 12.00;1;0;1;1;0;0;1;0;0;17,370923;0
07/07/2023 11.00;1;0;1;1;0;0;1;0;0;17,370923;0
07/07/2023 10.00;1;0;1;1;0;0;1;0;0;17,370923;0
07/07/2023 09.00;1;0;1;1;0;0;1;0;0;17,370923;16,7
07/07/2023 08.00;1;0;1;0;0;0;1;0;0;17,370923;0
07/07/2023 07.00;1;0;1;0;0;0;1;0;0;17,370923;14,2
07/07/2023 06.00;1;0;1;0;0;0;1;0;0;17,370923;0
07/07/2023 05.00;1;0;1;0;0;0;1;0;0;17,370923;10,8
07/07/2023 04.00;1;0;1;0;0;0;1;0;0;17,370923;10,5
07/07/2023 03.00;1;0;1;0;0;0;1;0;0;17,370923;10,3
07/07/2023 02.00;1;0;1;0;0;0;1;0;0;17,370923;0
07/07/2023 01.00;1;0;1;0;0;0;1;0;0;17,370923;10,6
07/07/2023 00.00;1;0;1;0;0;0;1;0;0;17,370923;10,7
06/07/2023 23.00;1;0;1;0;0;0;1;0;0;17,402995;0
06/07/2023 22.00;1;0;1;0;0;0;1;0;0;17,402995;0
06/07/2023 21.00;1;0;1;0;0;0;1;0;0;17,402995;0
06/07/2023 20.00;1;0;1;0;0;0;1;0;0;17,402995;0
06/07/2023 19.00;1;0;1;0;0;0;1;0;0;17,402995;0
06/07/2023 18.00;1;0;1;0;0;0;1;0;0;17,402995;0
06/07/2023 17.00;1;0;1;0;0;0;1;0;0;17,402995;0
06/07/2023 16.00;1;0;1;0;0;0;1;0;0;17,402995;0
06/07/2023 15.00;1;0;1;1;0;0;1;0;0;17,402995;0
06/07/2023 14.00;1;0;1;1;0;0;1;0;0;17,402995;0
06/07/2023 13.00;1;0;1;1;0;0;1;0;0;17,402995;0
06/07/2023 12.00;1;0;1;1;0;0;1;0;0;17,402995;0
06/07/2023 11.00;1;0;1;1;0;0;1;0;0;17,402995;0
06/07/2023 10.00;1;0;1;1;0;0;1;0;0;17,402995;0
06/07/2023 09.00;1;0;1;1;0;0;1;0;0;17,402995;13,6
06/07/2023 08.00;1;0;1;0;0;0;1;0;0;17,402995;13,3
06/07/2023 07.00;1;0;1;0;0;0;1;0;0;17,402995;12,6
06/07/2023 06.00;1;0;1;0;0;0;1;0;0;17,402995;0
06/07/2023 05.00;1;0;1;0;0;0;1;0;0;17,402995;0
06/07/2023 04.00;1;0;1;0;0;0;1;0;0;17,402995;10
06/07/2023 03.00;1;0;1;0;0;0;1;0;0;17,402995;0
06/07/2023 02.00;1;0;1;0;0;0;1;0;0;17,402995;0
06/07/2023 01.00;1;0;1;0;0;0;1;0;0;17,402995;0
06/07/2023 00.00;1;0;1;0;0;0;1;0;0;17,402995;0
05/07/2023 23.00;1;0;1;0;0;0;1;0;0;17,433191;10,9
05/07/2023 22.00;1;0;1;0;0;0;1;0;0;17,433191;11,2
05/07/2023 21.00;1;0;1;0;0;0;1;0;0;17,433191;11,3
05/07/2023 20.00;1;0;1;0;0;0;1;0;0;17,433191;11,4
05/07/2023 19.00;1;0;1;0;0;0;1;0;0;17,433191;12
05/07/2023 18.00;1;0;1;0;0;0;1;0;0;17,433191;12,5
05/07/2023 17.00;1;0;1;0;0;0;1;0;0;17,433191;14,3
05/07/2023 16.00;1;0;1;0;0;0;1;0;0;17,433191;15,1
05/07/2023 15.00;1;0;1;1;0;0;1;0;0;17,433191;15
05/07/2023 14.00;1;0;1;1;0;0;1;0;0;17,433191;0
05/07/2023 13.00;1;0;1;1;0;0;1;0;0;17,433191;13,9
05/07/2023 12.00;1;0;1;1;0;0;1;0;0;17,433191;11,8
05/07/2023 11.00;1;0;1;1;0;0;1;0;0;17,433191;11,7
05/07/2023 10.00;1;0;1;1;0;0;1;0;0;17,433191;11,7
05/07/2023 09.00;1;0;1;1;0;0;1;0;0;17,433191;11,8
05/07/2023 08.00;1;0;1;0;0;0;1;0;0;17,433191;11,7
05/07/2023 07.00;1;0;1;0;0;0;1;0;0;17,433191;10,9
05/07/2023 06.00;1;0;1;0;0;0;1;0;0;17,433191;10,2
05/07/2023 05.00;1;0;1;0;0;0;1;0;0;17,433191;9,1
05/07/2023 04.00;1;0;1;0;0;0;1;0;0;17,433191;7,5
05/07/2023 03.00;1;0;1;0;0;0;1;0;0;17,433191;8,3
05/07/2023 02.00;1;0;1;0;0;0;1;0;0;17,433191;8,8
05/07/2023 01.00;1;0;1;0;0;0;1;0;0;17,433191;9,1
05/07/2023 00.00;1;0;1;0;0;0;1;0;0;17,433191;9,3
04/07/2023 23.00;1;0;1;0;0;0;1;0;0;17,461472;9,9
04/07/2023 22.00;1;0;1;0;0;0;1;0;0;17,461472;10,8
04/07/2023 21.00;1;0;1;0;0;0;1;0;0;17,461472;11,6
04/07/2023 20.00;1;0;1;0;0;0;1;0;0;17,461472;12,3
04/07/2023 19.00;1;0;1;0;0;0;1;0;0;17,461472;13
04/07/2023 18.00;1;0;1;0;0;0;1;0;0;17,461472;13,5
04/07/2023 17.00;1;0;1;0;0;0;1;0;0;17,461472;13,2
04/07/2023 16.00;1;0;1;0;0;0;1;0;0;17,461472;11,9
04/07/2023 15.00;1;0;1;1;0;0;1;0;0;17,461472;12,4
04/07/2023 14.00;1;0;1;1;0;0;1;0;0;17,461472;13,1
04/07/2023 13.00;1;0;1;1;0;0;1;0;0;17,461472;13,5
04/07/2023 12.00;1;0;1;1;0;0;1;0;0;17,461472;11,6
04/07/2023 11.00;1;0;1;1;0;0;1;0;0;17,461472;11,1
04/07/2023 10.00;1;0;1;1;0;0;1;0;0;17,461472;10,9
04/07/2023 09.00;1;0;1;1;0;0;1;0;0;17,461472;12,7
04/07/2023 08.00;1;0;1;0;0;0;1;0;0;17,461472;11,6
04/07/2023 07.00;1;0;1;0;0;0;1;0;0;17,461472;11,1
04/07/2023 06.00;1;0;1;0;0;0;1;0;0;17,461472;10,9
04/07/2023 05.00;1;0;1;0;0;0;1;0;0;17,461472;9,5
04/07/2023 04.00;1;0;1;0;0;0;1;0;0;17,461472;9,1
04/07/2023 03.00;1;0;1;0;0;0;1;0;0;17,461472;8,9
04/07/2023 02.00;1;0;1;0;0;0;1;0;0;17,461472;9,1
04/07/2023 01.00;1;0;1;0;0;0;1;0;0;17,461472;9,3
04/07/2023 00.00;1;0;1;0;0;0;1;0;0;17,461472;9,2
03/07/2023 23.00;1;0;1;0;0;0;1;0;0;17,4878;8,8
03/07/2023 22.00;1;0;1;0;0;0;1;0;0;17,4878;9,1
03/07/2023 21.00;1;0;1;0;0;0;1;0;0;17,4878;9,9
03/07/2023 20.00;1;0;1;0;0;0;1;0;0;17,4878;11,1
03/07/2023 19.00;1;0;1;0;0;0;1;0;0;17,4878;12,7
03/07/2023 18.00;1;0;1;0;0;0;1;0;0;17,4878;13,5
03/07/2023 17.00;1;0;1;0;0;0;1;0;0;17,4878;13,9
03/07/2023 16.00;1;0;1;0;0;0;1;0;0;17,4878;13,5
03/07/2023 15.00;1;0;1;1;0;0;1;0;0;17,4878;13,3
03/07/2023 14.00;1;0;1;1;0;0;1;0;0;17,4878;13,8
03/07/2023 13.00;1;0;1;1;0;0;1;0;0;17,4878;13,9
03/07/2023 12.00;1;0;1;1;0;0;1;0;0;17,4878;14,2
03/07/2023 11.00;1;0;1;1;0;0;1;0;0;17,4878;12,7
03/07/2023 10.00;1;0;1;1;0;0;1;0;0;17,4878;11,8
03/07/2023 09.00;1;0;1;1;0;0;1;0;0;17,4878;13,8
03/07/2023 08.00;1;0;1;0;0;0;1;0;0;17,4878;12,9
03/07/2023 07.00;1;0;1;0;0;0;1;0;0;17,4878;11,8
03/07/2023 06.00;1;0;1;0;0;0;1;0;0;17,4878;11,1
03/07/2023 05.00;1;0;1;0;0;0;1;0;0;17,4878;10
03/07/2023 04.00;1;0;1;0;0;0;1;0;0;17,4878;9,3
03/07/2023 03.00;1;0;1;0;0;0;1;0;0;17,4878;9,1
03/07/2023 02.00;1;0;1;0;0;0;1;0;0;17,4878;9,3
03/07/2023 01.00;1;0;1;0;0;0;1;0;0;17,4878;9,4
03/07/2023 00.00;1;0;1;0;0;0;1;0;0;17,4878;10
02/07/2023 23.00;1;1;0;0;0;0;1;0;0;17,512138;11
02/07/2023 22.00;1;1;0;0;0;0;1;0;0;17,512138;11,3
02/07/2023 21.00;1;1;0;0;0;0;1;0;0;17,512138;12
02/07/2023 20.00;1;1;0;0;0;0;1;0;0;17,512138;12,5
02/07/2023 19.00;1;1;0;0;0;0;1;0;0;17,512138;13,3
02/07/2023 18.00;1;1;0;0;0;0;1;0;0;17,512138;13,9
02/07/2023 17.00;1;1;0;0;0;0;1;0;0;17,512138;14,3
02/07/2023 16.00;1;1;0;0;0;0;1;0;0;17,512138;13,4
02/07/2023 15.00;1;1;0;0;0;0;1;0;0;17,512138;13,7
02/07/2023 14.00;1;1;0;0;0;0;1;0;0;17,512138;13,1
02/07/2023 13.00;1;1;0;0;0;0;1;0;0;17,512138;13
02/07/2023 12.00;1;1;0;0;0;0;1;0;0;17,512138;13,9
02/07/2023 11.00;1;1;0;0;0;0;1;0;0;17,512138;13,7
02/07/2023 10.00;1;1;0;0;0;0;1;0;0;17,512138;12,6
02/07/2023 09.00;1;1;0;0;0;0;1;0;0;17,512138;12,5
02/07/2023 08.00;1;1;0;0;0;0;1;0;0;17,512138;12,2
02/07/2023 07.00;1;1;0;0;0;0;1;0;0;17,512138;12,6
02/07/2023 06.00;1;1;0;0;0;0;1;0;0;17,512138;11,7
02/07/2023 05.00;1;1;0;0;0;0;1;0;0;17,512138;11
02/07/2023 04.00;1;1;0;0;0;0;1;0;0;17,512138;10,9
02/07/2023 03.00;1;1;0;0;0;0;1;0;0;17,512138;11,5
02/07/2023 02.00;1;1;0;0;0;0;1;0;0;17,512138;12,3
02/07/2023 01.00;1;1;0;0;0;0;1;0;0;17,512138;12,9
02/07/2023 00.00;1;1;0;0;0;0;1;0;0;17,512138;13,2
01/07/2023 23.00;1;1;0;0;0;0;1;0;0;17,534453;13,3
01/07/2023 22.00;1;1;0;0;0;0;1;0;0;17,534453;13,5
01/07/2023 21.00;1;1;0;0;0;0;1;0;0;17,534453;13,9
01/07/2023 20.00;1;1;0;0;0;0;1;0;0;17,534453;14,3
01/07/2023 19.00;1;1;0;0;0;0;1;0;0;17,534453;14,7
01/07/2023 18.00;1;1;0;0;0;0;1;0;0;17,534453;15,5
01/07/2023 17.00;1;1;0;0;0;0;1;0;0;17,534453;15,8
01/07/2023 16.00;1;1;0;0;0;0;1;0;0;17,534453;15,5
01/07/2023 15.00;1;1;0;0;0;0;1;0;0;17,534453;16,3
01/07/2023 14.00;1;1;0;0;0;0;1;0;0;17,534453;16,4
01/07/2023 13.00;1;1;0;0;0;0;1;0;0;17,534453;16
01/07/2023 12.00;1;1;0;0;0;0;1;0;0;17,534453;16,2
01/07/2023 11.00;1;1;0;0;0;0;1;0;0;17,534453;15,3
01/07/2023 10.00;1;1;0;0;0;0;1;0;0;17,534453;14,4
01/07/2023 09.00;1;1;0;0;0;0;1;0;0;17,534453;14,1
01/07/2023 08.00;1;1;0;0;0;0;1;0;0;17,534453;13,2
01/07/2023 07.00;1;1;0;0;0;0;1;0;0;17,534453;12,3
01/07/2023 06.00;1;1;0;0;0;0;1;0;0;17,534453;11,8
01/07/2023 05.00;1;1;0;0;0;0;1;0;0;17,534453;11,7
01/07/2023 04.00;1;1;0;0;0;0;1;0;0;17,534453;11,5
01/07/2023 03.00;1;1;0;0;0;0;1;0;0;17,534453;11,7
01/07/2023 02.00;1;1;0;0;0;0;1;0;0;17,534453;12,4
01/07/2023 01.00;1;1;0;0;0;0;1;0;0;17,534453;12,7
01/07/2023 00.00;1;1;0;0;0;0;1;0;0;17,534453;12,6
30/06/2023 23.00;1;0;1;0;0;0;1;0;0;17,554713;12,7
30/06/2023 22.00;1;0;1;0;0;0;1;0;0;17,554713;12,7
30/06/2023 21.00;1;0;1;0;0;0;1;0;0;17,554713;13,2
30/06/2023 20.00;1;0;1;0;0;0;1;0;0;17,554713;14
30/06/2023 19.00;1;0;1;0;0;0;1;0;0;17,554713;14,7
30/06/2023 18.00;1;0;1;0;0;0;1;0;0;17,554713;15,9
30/06/2023 17.00;1;0;1;0;0;0;1;0;0;17,554713;17
30/06/2023 16.00;1;0;1;0;0;0;1;0;0;17,554713;17,2
30/06/2023 15.00;1;0;1;1;0;0;1;0;0;17,554713;17,1
30/06/2023 14.00;1;0;1;1;0;0;1;0;0;17,554713;16,9
30/06/2023 13.00;1;0;1;1;0;0;1;0;0;17,554713;16,2
30/06/2023 12.00;1;0;1;1;0;0;1;0;0;17,554713;16,5
30/06/2023 11.00;1;0;1;1;0;0;1;0;0;17,554713;17,1
30/06/2023 10.00;1;0;1;1;0;0;1;0;0;17,554713;16,4
30/06/2023 09.00;1;0;1;1;0;0;1;0;0;17,554713;15,8
30/06/2023 08.00;1;0;1;0;0;0;1;0;0;17,554713;14,7
30/06/2023 07.00;1;0;1;0;0;0;1;0;0;17,554713;13,9
30/06/2023 06.00;1;0;1;0;0;0;1;0;0;17,554713;12
30/06/2023 05.00;1;0;1;0;0;0;1;0;0;17,554713;10,2
30/06/2023 04.00;1;0;1;0;0;0;1;0;0;17,554713;10,1
30/06/2023 03.00;1;0;1;0;0;0;1;0;0;17,554713;11,1
30/06/2023 02.00;1;0;1;0;0;0;1;0;0;17,554713;11,6
30/06/2023 01.00;1;0;1;0;0;0;1;0;0;17,554713;12,2
30/06/2023 00.00;1;0;1;0;0;0;1;0;0;17,554713;12,7
29/06/2023 23.00;1;0;1;0;0;0;1;0;0;17,572888;13,5
29/06/2023 22.00;1;0;1;0;0;0;1;0;0;17,572888;14,6
29/06/2023 21.00;1;0;1;0;0;0;1;0;0;17,572888;14,9
29/06/2023 20.00;1;0;1;0;0;0;1;0;0;17,572888;15,7
29/06/2023 19.00;1;0;1;0;0;0;1;0;0;17,572888;16,2
29/06/2023 18.00;1;0;1;0;0;0;1;0;0;17,572888;16,3
29/06/2023 17.00;1;0;1;0;0;0;1;0;0;17,572888;17,7
29/06/2023 16.00;1;0;1;0;0;0;1;0;0;17,572888;18
29/06/2023 15.00;1;0;1;1;0;0;1;0;0;17,572888;19,1
29/06/2023 14.00;1;0;1;1;0;0;1;0;0;17,572888;20
29/06/2023 13.00;1;0;1;1;0;0;1;0;0;17,572888;20,6
29/06/2023 12.00;1;0;1;1;0;0;1;0;0;17,572888;20,5
29/06/2023 11.00;1;0;1;1;0;0;1;0;0;17,572888;20,6
29/06/2023 10.00;1;0;1;1;0;0;1;0;0;17,572888;19,8
29/06/2023 09.00;1;0;1;1;0;0;1;0;0;17,572888;18,4
29/06/2023 08.00;1;0;1;0;0;0;1;0;0;17,572888;16,8
29/06/2023 07.00;1;0;1;0;0;0;1;0;0;17,572888;16,1
29/06/2023 06.00;1;0;1;0;0;0;1;0;0;17,572888;15,9
29/06/2023 05.00;1;0;1;0;0;0;1;0;0;17,572888;15,7
29/06/2023 04.00;1;0;1;0;0;0;1;0;0;17,572888;15,6
29/06/2023 03.00;1;0;1;0;0;0;1;0;0;17,572888;15,5
29/06/2023 02.00;1;0;1;0;0;0;1;0;0;17,572888;15,4
29/06/2023 01.00;1;0;1;0;0;0;1;0;0;17,572888;15,3
29/06/2023 00.00;1;0;1;0;0;0;1;0;0;17,572888;15,2
28/06/2023 23.00;1;0;1;0;0;0;1;0;0;17,588951;15,2
28/06/2023 22.00;1;0;1;0;0;0;1;0;0;17,588951;15,1
28/06/2023 21.00;1;0;1;0;0;0;1;0;0;17,588951;15,3
28/06/2023 20.00;1;0;1;0;0;0;1;0;0;17,588951;15,7
28/06/2023 19.00;1;0;1;0;0;0;1;0;0;17,588951;16,6
28/06/2023 18.00;1;0;1;0;0;0;1;0;0;17,588951;17
28/06/2023 17.00;1;0;1;0;0;0;1;0;0;17,588951;17,4
28/06/2023 16.00;1;0;1;0;0;0;1;0;0;17,588951;18,4
28/06/2023 15.00;1;0;1;1;0;0;1;0;0;17,588951;18,7
28/06/2023 14.00;1;0;1;1;0;0;1;0;0;17,588951;19,8
28/06/2023 13.00;1;0;1;1;0;0;1;0;0;17,588951;19,9
28/06/2023 12.00;1;0;1;1;0;0;1;0;0;17,588951;19,4
28/06/2023 11.00;1;0;1;1;0;0;1;0;0;17,588951;18,9
28/06/2023 10.00;1;0;1;1;0;0;1;0;0;17,588951;18
28/06/2023 09.00;1;0;1;1;0;0;1;0;0;17,588951;17,2
28/06/2023 08.00;1;0;1;0;0;0;1;0;0;17,588951;0
28/06/2023 07.00;1;0;1;0;0;0;1;0;0;17,588951;14,7
28/06/2023 06.00;1;0;1;0;0;0;1;0;0;17,588951;13,1
28/06/2023 05.00;1;0;1;0;0;0;1;0;0;17,588951;0
28/06/2023 04.00;1;0;1;0;0;0;1;0;0;17,588951;9,4
28/06/2023 03.00;1;0;1;0;0;0;1;0;0;17,588951;9
28/06/2023 02.00;1;0;1;0;0;0;1;0;0;17,588951;9,2
28/06/2023 01.00;1;0;1;0;0;0;1;0;0;17,588951;9,5
28/06/2023 00.00;1;0;1;0;0;0;1;0;0;17,588951;9,8
27/06/2023 23.00;1;0;1;0;0;0;1;0;0;17,60288;10,5
27/06/2023 22.00;1;0;1;0;0;0;1;0;0;17,60288;11
27/06/2023 21.00;1;0;1;0;0;0;1;0;0;17,60288;0
27/06/2023 20.00;1;0;1;0;0;0;1;0;0;17,60288;13,2
27/06/2023 19.00;1;0;1;0;0;0;1;0;0;17,60288;0
27/06/2023 18.00;1;0;1;0;0;0;1;0;0;17,60288;0
27/06/2023 17.00;1;0;1;0;0;0;1;0;0;17,60288;0
27/06/2023 16.00;1;0;1;0;0;0;1;0;0;17,60288;0
27/06/2023 15.00;1;0;1;1;0;0;1;0;0;17,60288;16,5
27/06/2023 14.00;1;0;1;1;0;0;1;0;0;17,60288;0
27/06/2023 13.00;1;0;1;1;0;0;1;0;0;17,60288;16,3
27/06/2023 12.00;1;0;1;1;0;0;1;0;0;17,60288;0
27/06/2023 11.00;1;0;1;1;0;0;1;0;0;17,60288;0
27/06/2023 10.00;1;0;1;1;0;0;1;0;0;17,60288;0
27/06/2023 09.00;1;0;1;1;0;0;1;0;0;17,60288;0
27/06/2023 08.00;1;0;1;0;0;0;1;0;0;17,60288;14,8
27/06/2023 07.00;1;0;1;0;0;0;1;0;0;17,60288;14
27/06/2023 06.00;1;0;1;0;0;0;1;0;0;17,60288;13,4
27/06/2023 05.00;1;0;1;0;0;0;1;0;0;17,60288;0
27/06/2023 04.00;1;0;1;0;0;0;1;0;0;17,60288;0
27/06/2023 03.00;1;0;1;0;0;0;1;0;0;17,60288;0
27/06/2023 02.00;1;0;1;0;0;0;1;0;0;17,60288;0
